text;hof_OR_none
Nach der Fusion Kaufhof - Karstadt müssen am Standort Essen 10 von 108 Mitarbeiter ihren Hut nehmen  befristete Stellen nicht verlängert  „Der Service wird weiter leiden. Wir schaffen jetzt schon kaum noch die Arbeit“  weitere Einschnitte drohen  futschi  ;NOT
Nach der Attacke in Berlin hat die Polizei Haftbefehl gegen den identifizierten U-Bahn-Treter erlassen ;NOT
Na wenn das jetzt mal nicht die Hollywood-Prominenz (und die, die sich dafür halten) auf den Plan ruft...  Apropos, wo steckt eigentlich FeineSahneFickgesicht?  Da muss dringend ein Konzert gegen rrrrächts her! ;HOF
na geht doch Blau Bergauf??????  Frage mich nur welche doofen grün wählen????  bestimmt der Bleistift angesetzt um das zu bewerkstelligen?? ;HOF
Na endlich mal 'n gescheiter Deutschkurs. Dieses Akademikerdeutsch versteht ja keine Sau ???????? ;HOF
Mutmaßlicher Terror-Helfer in Schleswig-Holstein verhaftet. Der Kosovare soll dem Ermittlungsrichter am Bundesgerichtshof (BGH) vorgeführt werden. Dieser entscheidet, ob er in Untersuchungshaft kommt. Pinneberg ;NOT
Muslimische Brüllaffen marschieren durch Dublin und schreien “ALLAH AKBAR” ;HOF
Muslime steinigen Frau. Das ist nicht 'rechts' sonder richtig wenn man solche  'Kulturen' nicht im Land haben will. Islam Merkel Gruenen ISIS ;HOF
Muslime sorgen in Bremen für Ordnung: Schwule werden aus Bürgerpark vertrieben!  ;HOF
Musiklärm, Unterhaltungen störend, Schreie in der Nacht: Gericht befindet Flüchtlinge für zu laut. Die Standortentscheidung sei 'unglücklich gewesen', da lediglich ein Zweifamilienhaus genehmigt worden sei. Nun leben dort bis zu  23 Flüchtlinge. Esslingen ;NOT
Mohrenpost oh Caroline,im Rethorikkurs der CDU,lernt man, das nach oben gucken,Hilflosigkeit,Ahnungslosigkeit,vermittelt!  Also nie nach oben schauen beim reden!  Die anschauen,die nicken,nur einen in der Mitte wählen,ein umherschauen ist auch nicht güns;NOT
Möglich machte das ein spezielles Förderprogramm vom Freistaat. Von den  435 000 Euro Sanierungskosten wurden 315 000 Euro gefördert. Die  Voraussetzung: In den ersten sieben Jahren dürfen nur anerkannte  Flüchtlinge in die Wohnungen ziehen.  ;NOT
Möge der FCB Niko Kovac noch heute Abend rausschmeißenund ihm eine hohe Abfindung zahlen! Denn die Eintracht kann leider morgen auf ihn keine Rücksicht nehmen. Dass morgen Menschen eines Vereins anreisen, die NK mehr schätzen als sein eigener, ist irrwitzig! ????FCBSGE kovac;NOT
MMNews: Schwacher Euro - wie geht es weiter?: Der Euro schwächelt gegen Dollar. Das liegt hauptsächlich daran, dass es in den USA noch nennenswerte Zinsen gibt und in der Eurozone nicht. Nun deuten Konjunktursignale auch auf niedrigere Zinsen im… ;NOT
MMNews: Neue Propaganda für Tempolimit auf Autobahnen: Die Deutschen sind offenbar bereit, der Umwelt zuliebe beim Autofahren Abstriche zu machen. Laut einer Forsa-Umfrage im Auftrag der Targobank, über die die 'Bild' berichtet, sprechen sich 57 Prozent… ;NOT
MMNews: Merz will Aktien für alle: Der CDU-Politiker und frühere Unionsfraktionschef, Friedrich Merz, fordert Aktien für alle in Deutschland. Es gelte, 'die Arbeitnehmer mehr am wirtschaftlichen Erfolg der Unternehmen zu beteiligen', schreibt Merz in… ;NOT
MMNews: IS droht Bayern: Im Internet ist ein Drohschreiben des Islamischen Staates aufgetaucht, in dem Bayern aber auch Deutschland Vergeltung angedroht wird. Grund: Unwürdige Asylbedingungen für Muslime. 'Mit Allahs Hilfe überschüttet der IS Bayern mit… ;HOF
MMNews: Hartz IV und Spaß dabei: Im Internet kursiert ein Video eines mutmaßlichen Clan-Mitglieds, das sich über das Jobcenter lustig macht. Voller Stolz zeigt er Auto samt Inhalt - gearbeitet hat er offenbar nicht dafür... Read more... ;HOF
MMNews: Gold: Aufwärtswelle ist in vollem Gang: Gold: Erstes Kursziel 1.450 Dollar pro Unze - dann geht die Party richtig los. Kommt jetzt die Beschleunigungsphase? Größter Gewinner sind Minenaktien.  Wie geht es jetzt weiter? Read more... ;NOT
Mittenwald: Syrer schleust per Auto einen Syrer und drei minderjährige Iraker ein, von denen einer vermutlich an Windpocken erkrankt ist Einreise  ;NOT
Mitarbeiter bei Kaufhof trauen dem Management nicht mehr über den Weg  fragen sich, wie es mit einem Verkäufer auf 1.250 qm2 Fläche noch funktionieren solle  es wollen mehr freiwillig gehen, als die 1000 abzubauenden Stellen  futschi ist das Vertrauen  ;NOT
Mit den Stimmen der afd beschließt der Bundestag härtere Regeln für Abschiebungen. Die Migrationsbefürworter fdp stimmen nicht dafür, ebenso natürlich nicht die Linksradikalen Gruene und Linke !! ;NOT
Mit Blick auf diese vom üblichen Verdächtigen fremdfinanzierten Zombies finde ich 'Extinction',also das Aussterben solcher 'Aktivisten' gar nicht so verkehrt. Glücklicherweise ist ihr Fortpflanzungsdrang durch ihr genderfluides Dasein total gestört und außerdem sind Babies ja  1/2 ;HOF
Mit 34 Boliden legte eine Türkische Hochzeitsgesellschaft die Münchner Innenstadt lahm. Reifen durchdrehen gabs für die PolizeiMuenchen als 'Showeinlage' obendrauf. Die Reaktion ? Man schrieb ein paar Ordnungswidrigkeiten auf, keine Anzeigen. ;NOT
'Mir war einhundertprozentig klar, dass es Rebecca ist'  Zeugin will Rebecca noch am Tag ihres Verschwindens gesehen haben    rebecca findbecci RTL    ;NOT
Milliardenprojekt: Bahn muss Notreserve von Stuttgart 21 anzapfen ;NOT
Migrationspakt von Merkel wirkt. Immer mehr Sozialhilfetouristen aus Afrika werden nach EU eingeflogen. ;HOF
'Migration ist unvermeidlich, notwendig und wünschenswert', sagt die UN. Der  GlobalCompactMigration soll diese Idiotie in Stein meißeln. Jede Regierung, die den Pakt unterzeichnet, erklärt damit: „Ja, wir sind Lakaien der Globalisten – und wir hassen euch!” AfD ;HOF
michel_brandt_ Ist das alles, was Sie an konstruktiven Beiträgen im Bundestag zu bieten haben? Mann oh Mann. Das ist so platt, das kann jedes 5-jährige Kind. Sorry, aber da geht mir einfach der Hut hoch. Im Bundestag und nicht auf dem Spielplatz!;HOF
MiaSemper elke_roll ????????;HOF
Messerattack in Oslo   Allahu Akbar Schreier geht mit Messer auf Passanten los und verletzt einen schwer dabei  Polizei legt den polizeibekannten Täter mit Elektroschocker lahm  ;NOT
'Merkt euch, ihr Hurensöhne: Diese Stadt gehört mir!'  Neubrandenburg  ;HOF
Merkt euch das! Für mehr Menschlich und gegen den Hass. Kovac ;NOT
Merkel's und AKK's  CDU punktet nur noch bei über 50-60jährigen:  ;NOT
Merkel wird den Deutschen doch noch erhalten bleiben, weil Merkel die von ihr selbst eingesetzte Nachfolgerin AKK für zu deppert hält.  ;HOF
"Merkel dealt doch mit ihm, sage mir mit wem du 'gehst' und ich sage dir wer du bist; Verbrecher unter sich.     ";HOF
Merke:   Bist du Migrant und legst Autobahnen mit einem Hochzeitskonvoi lahm, ballerst in die Luft und blockierst den Stadtverkehr, bekommst du einen Flyer.   Bist du Deutscher und schreibst was böses im Internet, kommt das BKA zur Hausdurchsuchung ;NOT
Menschen, die Schweinefleisch verzehren sind deutlich weniger sprenggläubig! SchweinefleischBeruhigt ;HOF
"Menschaffe Sie werden jetzt von militanten FridaysForFuture Mini-Aktivisten  aus der Vorschule unterstützt, die Rathäuser mit  Mundharmonika &amp; Luftballons?? beim Kampf gegen  Klimakrise &amp; Erderhitzung* beraten.??  (*8-12 Meter Schnee?? in öst";NOT
Meine Rede zur Taschengelderhöhung auf 150€ für ausreisepflichtige Asylbewerber. Wer will noch leben wie Gott in Frankreich, wenn er als Asylbewerber in Deutschland leben kann?    ;HOF
Meine Prognose für 2021    Grüne/CDU/CSU -Regierung  - Habeck ist 'Bundeskanzler'  - Friedrich Merz 'Aussenminister'  - Das Wetter ist unverändert  - 1L Benzin kostet € 2,50  - Der Strompreis verdoppelt sich  - Stromausfälle sind 'Alltag'  - Der Humankapitalimport  erreicht Höchststände ;NOT
Mehr Ausländer in ???? Gefängnissen als Österreicher selbst.  1990:  ??16,1% ausländische Häftlinge  2019:   ??54,9 % ausländ. Häftlinge  Migration Bereicherung crime RefugeesWelcome  ;NOT
Medien und Linksgrüne jammern, dass nun auch ihnen konforme Accounts und Meinungen von Twitter gesperrt bzw. verwarnt werden. Tröstet euch, genauso wird euch eure 'alle rein' Mentalität um die Ohren fliegen und ihr werdet auch bereichert werden.  NetzDG  Twittersperrt;HOF
Medien schweigen dazu eisern: Der EuGH erklärt Deutschland zur Bananenrepublik!  ;HOF
Maybrit lIIner war SED-Mitglied.    Quelle: Wikipedia.;NOT
Marokkanische Rapperin Juju erzählt Anekdoten aus ihrer Schulzeit in Berlin:  ?? In meiner Klasse waren 2 Deutsche. Die waren scheißegal und Opfer.  ?? Die 14-jährige Christina im Koffer zu verbrennen, war schon voll krass. ;HOF
MarkusCan_ Luisamneubauer FridaysForFuture    LangstreckenLuisa befürchtet, dass sie schon fast zu beliebt sind.   Keine Sorge, wenn man 125 000 Flugkilometer für permanente Urlaube hinter sich hat und dann so geil lügt: ;NOT
"Marilyn Monroe &amp; Marlene Dietrich, 1955. Photograph by Milton Greene. ";NOT
"Maria Ladenburger, Mia aus Kandel Susanna F. könntn heute immer noch leben, könnten Kinder, Enkel &amp; Urenkel haben. Doch sie wurde durch die Bundesregierung um Jugend, Leben und Alter, um Freunde und Leid betrogen. Ihr bleibendes Vermächtnis: Nie wieder! und: Wehret den Anfängen! ";NOT
Manuela12788891 renate_menges Klar u.deutlich gesagt, Danke ????????;NOT
Manchmal sagen Bilder mehr als 1000 Worte...   EU Brexit Merkel Europa Europe ;NOT
Manchmal frage ich mich, ob Angela Merkel an Tagen wie heute auf die SPD blickt und sehr zufrieden mit ihrem Werk ist.;NOT
"Man stelle sich bei sowas nur mal vor, der Schwager wäre Schutzbedürftig. Was dann in der Bevölkerung &amp; Presse los wäre – Rebecca auch. Schwager können froh sein, dass es solche wie mich gibt – Rebeccas auch. ??  ";NOT
Man muss sich einfach mal vergegenwärtigen, um was für Spinner es sich bei den Gehirngewaschenen bei FridaysForFuture handelt: Wer oder was bringt solche Hohlbirnen hervor?  Enjoy!  ??  Ganze Doku: ;HOF
Man kann den Namen jedes deutschen Aussenministers nehmen und ihn zusammen mit 'warnt' googeln. Das Ergebnis ist erschreckend. Die meinen das mit dem deutschen Wesen, an dem die Welt genesen soll, auch nach Millionen von Toten noch ernst. ;NOT
Man darf nur eine Meinung in Deutschland haben. Andere Meinungen werden mit Körperlichen Gewalt unterdrückt! Zum Thema Meinungsfreiheit in Deutschland!     ++ AfD ++ 'Es stehen Leute da, die unser Totschlagen besingen!'  SPD CDU Europa Sicherheit MerkelLand Asly Merkel ;HOF
mal was in eigener Sache  warum kommt dieser scheiss  ;HOF
Mal sind die Wähler zu blöd, dann sind sie zu alt, dann sind Referenden Mist und nun ne Wahlpflicht. Nur noch bizarr ;NOT
mainwasser Irgendwer hat Strache zwei Jahre in der Hand gehabt. Niemand weiß, was das alles für Konsequenzen gehabt hat und warum derjenige gerade jetzt damit um die Ecke kommt. Wird noch spannend werden das ganze.;NOT
Mad_Max_63  Hi. Wollte Bescheid sagen, da ich beim Herumsurfen gesehen habe, dass   8694sundance +  JustNobody2018  Dich od. Deine Tweets bei Twitter-Support melden, sich anschließend bei  Erfolg (Löschung od. Sperrung) mit  HetzlichenDank abklatschen;NOT
Lust auf die volle Packung öffentlich-rechtliche Lügen?  Dann mal los, Andrej Reisin und 'Flüchtlingskriminalität: Kein Grund zur Dramatisierung'!  ;NOT
Linksfraktion voglerk Seid ihr so blöd oder tut ihr nur so?  Sie wissen genau wer die Judenhasser in Deutschland sind! Die Merkel Gäste! Aber so müsstet ihr ja zugeben das eure Flüchtlingspolitik für den Arsch ist!;HOF
Linker Mob blockiert AfD-   Polizei reagiert nicht wie sie sollte. Einige Beamten werde ich nie Verstehen.  Europa Deutschland MerkelLand Sicherheit Merkel AfD ;NOT
Linke sind verblendet bis zur Selbstopferung: Frau vertuscht ihre eigene Vergewaltigung. ;NOT
Lieber ohne Merkel als ohne CSU!;NOT
Liebe Sachsen,    wer zur Landtagswahl CDU, SPD, FDP, Grüne wählen möchte:     Es ist egal wen ihr wählt! Ihr könnt es auch auswürfeln.    Der amtierende Ministerpräsident Kretschmer (ohne Mandat) hat   verkündet:     Es wird eine 4-Parteien-Koalition geben.  AfD     ;NOT
Liebe Linksfaschos:  Ich werde euch weder auf meine von euch gescreenshotteten Tweets mit eurem Unsinn drunter, auf 2. Accounts oder Beleidigungen per DM antworten. Was nicht heißt, dass ihr Recht habt, sondern dass ich euch keine Reichweite durch Erwähnung schenken will.;HOF
Leute..das ist alles eigentlich sehr traurig..wir schreiben hier über den ganzen polit..medialen scheisse...Regen uns auf und ändern tut sich nichts..aber traurig ist...es ist unser Leben..das unserer Kinder...und das ist zum heulen..heut ist Pfingsten..ändern..kämpfen..für uns! ;HOF
"Leute  Macht eure Testamente.  Der Weltuntergang hat ein Datum: 2050?  die Temp. steigt, 51-60°C, Erdoberfl. unbewohnbar, Mio. Menschen sterben--&gt;Ende  Mojib Latif, der mit Schnee- und Frostabschaffung für ???? falsch lag, bezeugt.  Apocalypse Klimahysterie  ";NOT
LePenseur:'Quasi als Pendant: ... zur gestrigen »Messe des Lebens« von Frederick Delius nach Worten aus Friedrich Nietzsches »Also sprach Zarathustra«, hier nun zur 155. Wiederkehr des Geburtstages von Richard Strauss seine gleichnamige Tondichtung op.… ;NOT
LeCardinal20 Lebensformation Tja, nun sind die Armenleuchter „gerettet“ und das passt ihnen auch wieder nicht??Papiere haben sie bestimmt auch nicht mehr, denn deren entledigen sie sich ja vor oder während dem Bootstrip. Hat das Russische Fernsehen mal ;NOT
Lebensformation Roland__Sorg dieneranton Hartes_Geld HaraldBecker80 ichbinkoelnerin willnurschreibn 66Norweger66 burger_ein RolandTichy Birdie51411736 4Kolner GudrunBecker11 puffyka81 NoctiDenktNach Pegasia111 Ich kann nur empfehlen, bei p;NOT
leben tausend Jahre zurück kennen es nicht anders . Die würden sich nie Integrieren  Unter mir wohnt so eine wenn die Kocht kommt das alles durch meine Lüftung das stingt widerlich ..Frag mich manchmal was die wohl im Kochtopf hat ..Flüchtling kein Wort deutsch fragen geht nicht ;HOF
lawyerberlin Lebensformation Zwei weitere Sperrungen von wunderbaren Menschen.  KHinnek NobileSeba ;NOT
lawyerberlin Lebensformation ich nenne jeden einen Barbaren, der aus religiösem Fanatismus Musikinstrumente zerstört. Wobei Barbar noch sehr milde ist.    VOR ALLEM DIE VOLLIDIOTEN, DIE ORGELN ZERSTÖREN!!     Und überhaupt Kirchenzerstörer!;HOF
Laut Experten hat sie das Haus nicht verlassen, lebend.  Laut Bild war sie aber noch lebendig im Kofferraum.  Laut mir, würden dann aber auch Urinspuren im Kofferraum gefunden worden sein müssen – Ich glaube so tapfer wäre das arme Ding nicht gewesen. ??    findbecci rebecca;NOT
Lamya Kaddor hat nicht nur einen an der Klatsche, sie brüstet sich auch mit einem Ehrendoktortitel einer Briefkastenfirma. Das sich so jemand ungern vor Gericht rechtfertigen möchte, ist klar. Dumm nur, wenn man gegen Broder antreten muss.  ;HOF
"Lagebild ClanKriminalität  (vor 5 Jahren unter SPD noch unbekannt)  108 Clans in NRW - 59% Libanesen, Türken, Syrer  14.225 Straftaten  6450 Tatverdächtige  2 Clan-Familien --&gt; 20% aller Straftaten  Kriminell: Familie samt Kinder, jeder 5. Frau  Rechtsstaat  ";NOT
Labour bei 13%  Tories bei 7%  Beides hochverdient. EP2019 ;NOT
L.E.S.E.B.E.F.E.H.L.    Wohin führt die massenpsychotische Verklärung der Grünen?    ;HOF
kvinna_hopp  Hi. Wollte Bescheid sagen: beim Herumsurfen gesehen, dass   NoWehrMUC  Jaxxon2905   8694sundance +  JustNobody2018  Deine Tweets bei TwitterSupport melden, anschließend bei Erfolg  (Löschung od. Sperrung) auf  HetzlichenDank veröffentli;NOT
Kurkamp wendt_joachim Schroeder_Live lamnitzer DerSPIEGEL SZ Und von Neutralität außerdem.;NOT
Kritischer Journalismus ist nötiger denn je. Warum wir – Stefan Korinth, Paul Schreyer und Ulrich Teusch – ein neues Online-Magazin gründen wollen und dafür um Unterstützung bitten: ;NOT
Krefeld: Homeinvasion - 'Südländer' dringt gewaltsam in die Wohnung einer Seniorin ein, nachdem diese ihm auf sein Klingeln öffnet, schlägt auf die betagte Dame ein lässt sie gefesselt zurück, nachdem mit ihrer Geldbörse wieder verschwindet  ;NOT
Korrektheiten Wette - Strafunfahig wegen Psyche. Der war nur geduldet - nun isser 'halt da';NOT
Korrektheiten was haben Aktien, dieses psychologische Buchgeld, mit wirklicher Wirtschaft eines Landes zu tun.;NOT
Korrektheiten Titten bringen Menschen weiter. Selbst, wenn sie klein sind. Der beste Beweis. ??;NOT
Korrektheiten NightRalph Der Aufbau der Stasi schreitet voran....und alle machen mit...;NOT
Korrektheiten Korrekt ist, dass Atom und Kohle die wahren Vogelkiller sind: ;NOT
Korrektheiten Hab ich vorrausgesagt:  ;NOT
Korrektheiten Glauben Sie eigentlich wirklich diese Fakes? Das hat jemand mit Google-Übersetzer erstellt.;NOT
Korrektheiten es könnten wahlen vor der tür stehen...;NOT
Korrektheiten Der Schlußparagraph des Artikels bringt es auf den Punkt! ;NOT
Korrektheiten Das kann man ja nicht mal mehr mit zu viel Schnapps erklären, wie weit ideologische Spinnereien doch gehen können.;NOT
Korrektheiten Bin genauso sprachlos, es schweigen zu viele, es folgen zu viele, statt selbst zu denken;NOT
Korrektheiten bernd471 Zum Judentum kann er auch gleich bei Treten,solche braucht ihr??;NOT
Korrektheiten Amir ist absolut Spitze! Ich habe einiges durch seine Videos lernen können, hat es mega drauf!!;NOT
Könnte wetten, es war ein Einzelfall ;NOT
Komisch ?? wann endlich werden die Fridays4Future Kinder auf ihrer Smartphones verzichten?    Die Ökobilanz des Internets.    Mit 20 Google-Suchanfragen brennt eine Energiesparlampe 1 Stunde lang.    Ich fordere ein InternetVerbot für hüpfende DummMenschen!    ;HOF
"Klingt wie ein schlechter Film ???  Haftprüfungstermin für Teenager im Amtsgericht Stralsund.  Es fällt unerwartet ein Schuss.  Dem Anwalt fällt eine Waffe aus der Tasche.  Gerichtsleiter: 'Verteidiger hat Vorbildfunktion.' --&gt;stellte Strafanzeige  ";NOT
Klassenfoto der Klasse 2b  mit 16 Schülern ... ähm... 15 Gesichtern   und einem ...**** ???? ;NOT
Klar, widmet sich tagesthemen beim Verfassungsschutzbericht fast nur rechtsextrem. Gewalt. Das steht auch drin: ;NOT
Kirche in Sveti Toma (St. Thomas) Slovenia  Church christian Églises Alpes  ©Aleš Krivec  ;NOT
"Kennt einer das längste deutsche Wort...??  -&gt;Donaudampfschifffahrtselektrizitätenhauptbetriebswerkbauunterbeamtengesellschaft   ?????????   *gegründet 1829  &gt;";NOT
