text;hof_OR_none;text_tokens
??Disko-Schlägerei Passau  ??Mann (20) verletzt auch einen Polizisten  + ein weiterer Angriff    ??Tatverdächtiger  - 20 jähriger Syrer    Altparteien Deutschland 2019    Deggendorf Dingolfing Straubing Landshut Regensburg Erding Burghausen CDU AfD CSU  ;NOT;['disko-schlägerei', 'passau', 'mann', '20', 'verletzt', 'polizisten', 'weiterer', 'angriff', 'tatverdächtiger', '20', 'jähriger', 'syrer', 'altparteien', 'deutschland', '2019', 'deggendorf', 'dingolfing', 'straubing', 'landshut', 'regensburg', 'erding', 'burghausen', 'cdu', 'afd', 'csu']
Die grüne Partei rückt immer mehr nach links, täuscht aber die Wähler/innen als Partei der Mitte. Bremen ist auch so ein Beispiel, wo sie mit den Ex-SEDlern regieren wollen. ;NOT;['grüne', 'partei', 'rückt', 'immer', 'mehr', 'links', 'täuscht', 'wähler/innen', 'partei', 'mitte', 'bremen', 'beispiel', 'ex-sedlern', 'regieren']
Polizei sucht Täter: Frau (51) im Düsseldorfer Hofgarten vergewaltigt ;NOT;['polizei', 'sucht', 'täter', 'frau', '51', 'düsseldorfer', 'hofgarten', 'vergewaltigt']
Nach Wahl in Bremen: 'Das ist das wahre Gesicht': Wut über Grünen-Entscheidung für Links-Regierung ;NOT;['wahl', 'bremen', 'wahre', 'gesicht', 'wut', 'grünen-entscheidung', 'links-regierung']
Aha, wir lernen also, da wo der Herr Bundespräsident sich die Ehre gibt aufzutauchen, darf man ihn  nicht kritisieren. Okay.  Aber der Person Steinmeier kann man doch mal sagen, dass er möglicherweise seinem hohen, außerhalb jeder Kritik stehendem Amt nicht gerecht wird, oder? ;NOT;['aha', 'lernen', 'herr', 'bundespräsident', 'ehre', 'gibt', 'aufzutauchen', 'darf', 'kritisieren', 'okay', 'person', 'steinmeier', 'mal', 'sagen', 'möglicherweise', 'hohen', 'außerhalb', 'kritik', 'stehendem', 'amt', 'gerecht']
In Roßlau ist es am Pfingstsonntag offenbar zu einem sexuellen Übergriff auf ein Kind gekommen. Ein Mann wurde festgenommen. ;NOT;['roßlau', 'pfingstsonntag', 'offenbar', 'sexuellen', 'übergriff', 'kind', 'gekommen', 'mann', 'wurde', 'festgenommen']
Warum hört man in den öffentlich-rechtlichen Medien davon nichts  ?    Immunität aufgehoben: Staatsanwalt ermittelt gegen sechs grüne und linke Abgeordnete   ;NOT;['warum', 'hört', 'öffentlich-rechtlichen', 'medien', 'davon', 'immunität', 'aufgehoben', 'staatsanwalt', 'ermittelt', 'sechs', 'grüne', 'linke', 'abgeordnete']
Wer setzte die Ermittler im Fall amri unter Druck? 'zum Anschlag auf dem Breitscheidplatz können Strafverfolger ihr widersprüchliches Handeln nicht plausibel machen'     ;NOT;['wer', 'setzte', 'ermittler', 'fall', 'amri', 'druck', 'anschlag', 'breitscheidplatz', 'strafverfolger', 'widersprüchliches', 'handeln', 'plausibel']
Sorry, liebe ABaerbock. Da müssen wir mal was richtigstellen. Kritik ist ok, aber bitte bei der Wahrheit bleiben. GrueneBundestag GeordneteRueckkehrGesetz ;NOT;['sorry', 'liebe', 'abaerbock', 'müssen', 'mal', 'richtigstellen', 'kritik', 'ok', 'bitte', 'wahrheit', 'bleiben', 'gruenebundestag', 'geordneterueckkehrgesetz']
Nur noch Unglaublich!    Deutschland ist ein Christliches Land! Leute zu verbieten in Chemnitz das Grillen, weil es einige Muslime es nicht Gefällt! Toleranz gegenüber andere kennen einige Muslime nicht!   Europa AfD Deutschland Asyl      ;NOT;['unglaublich', 'deutschland', 'christliches', 'land', 'leute', 'verbieten', 'chemnitz', 'grillen', 'muslime', 'gefällt', 'toleranz', 'gegenüber', 'kennen', 'muslime', 'europa', 'afd', 'deutschland', 'asyl']
AntifaLuebeck Politische Gegner töten? So wie es die linksfaschistische Antifa tut?;HOF;['antifaluebeck', 'politische', 'gegner', 'töten', 'linksfaschistische', 'antifa', 'tut']
"ZDFheute HeikoMaas Sie, HeikoMaas u auch ZDFheute sorgen durch Totschweigen von offensichtlichem Unrecht an einer bestimmten Bevölkerungsgruppe (Deutsche), Zensur u systematischer Angst-&amp; Diskriminierungspolitik aber schon dafür, dass wir uns der ";HOF;['zdfheute', 'heikomaas', 'heikomaas', 'u', 'zdfheute', 'sorgen', 'totschweigen', 'offensichtlichem', 'unrecht', 'bestimmten', 'bevölkerungsgruppe', 'deutsche', 'zensur', 'u', 'systematischer', 'angst-', 'amp', 'diskriminierungspolitik', 'schon', 'dafür']
Lauffen: Professioneller Drogenring gesprengt: Gambier betreiben schwunghaften Handel aus verschiedenen Asylheimen heraus - 8 Haftbefehle erlassen, 41 Ermittlungsverfahren eingeleitet, sowie kiloweise Marihuana und Ecstasy-Tabletten sichergestellt  ;NOT;['lauffen', 'professioneller', 'drogenring', 'gesprengt', 'gambier', 'betreiben', 'schwunghaften', 'handel', 'verschiedenen', 'asylheimen', 'heraus', '8', 'haftbefehle', 'erlassen', '41', 'ermittlungsverfahren', 'eingeleitet', 'sowie', 'kiloweise', 'marihuana', 'ecstasy-tabletten', 'sichergestellt']
JTrittin JRehborn BILD Ja, lustig. Wie dieser Vorgang hier auch ;NOT;['jtrittin', 'jrehborn', 'bild', 'ja', 'lustig', 'vorgang']
Herr Maas, wo genau haben Sie sich Ihr Wissen über Klima angeeignet? ;NOT;['herr', 'maas', 'genau', 'wissen', 'klima', 'angeeignet']
Dieses Mädchen aus Schweden, hat die Willkommenskultur nicht kapiert, und wehrt sich! ;NOT;['mädchen', 'schweden', 'willkommenskultur', 'kapiert', 'wehrt']
Spitzenwissenschaftler tritt zurück: 'Die globale Erwärmung ist ein Billionen-Dollar-Betrug - viele Wissenschaftler haben sich verdorben' ;NOT;['spitzenwissenschaftler', 'tritt', 'zurück', 'globale', 'erwärmung', 'billionen-dollar-betrug', 'viele', 'wissenschaftler', 'verdorben']
Nicht schlecht, was ?? ??????    Aus Schweden... ;NOT;['schlecht', 'schweden']
Dresden 2 Mongolen mit Diplomatenkennzeichen werden einer Verkehrskontrolle unterzogen. Da keine diplomatische Immunität vorliegt, wird das Fahrzeug durchsucht. 70Kg Heroin im Wert von 3 Millionen Euro werden im Auto gefunden.  ;NOT;['dresden', '2', 'mongolen', 'diplomatenkennzeichen', 'verkehrskontrolle', 'unterzogen', 'diplomatische', 'immunität', 'vorliegt', 'fahrzeug', 'durchsucht', '70kg', 'heroin', 'wert', '3', 'millionen', 'euro', 'auto', 'gefunden']
AnnelieseN2   ??????  Auf Deine Fragezeichen,meine Antwort, war  'behaltet die man bei Euch'  Hanta-Virus in Deutschland: Vor dieser Maus solltet ihr euch jetzt in Acht nehmen ;NOT;['anneliesen2', 'fragezeichen', 'antwort', 'hanta-virus', 'deutschland', 'maus', 'solltet', 'acht', 'nehmen']
Eben auf M TV  junge Frau mit wechselnden Partnern,anschließend die jungen Männer mit einer Sprayflasche im Rythmus eine Wand besprühen und dazu 'what you want'!  Was das nur heißen mag?  Jetzt noch Rhihanna 'get ab,com in boy...boy..bomm...bom ..bomm'was ist das nun wieder?;NOT;"['eben', 'm', 'tv', 'junge', 'frau', 'wechselnden', 'partnern', 'anschließend', 'jungen', 'männer', 'sprayflasche', 'rythmus', 'wand', 'besprühen', 'you', 'want', 'heißen', 'mag', 'rhihanna', 'ab', 'com', 'boy', 'boy', 'bomm', 'bom', ""bomm'was""]"
Bild: dpa  Berlin, Chemnitz,  Der ehemalige Präsident des Bundesamtes für Verfassungsschutz, Hans-Georg Maaßen, kann sich einen Einstieg in die Politik vorstellen,  Ist seine bevorzugte Partei die AfD?;NOT;['bild', 'dpa', 'berlin', 'chemnitz', 'ehemalige', 'präsident', 'bundesamtes', 'verfassungsschutz', 'hans-georg', 'maaßen', 'einstieg', 'politik', 'vorstellen', 'bevorzugte', 'partei', 'afd']
Was wird man wohl von einer Migrationsbeauftragten hören?  Sowahr keine Vorurteilsfreie Rede,denn ihre Stellung hängt von der Migration ab!  Quelle: Bundestag Heute 7.6.19;NOT;['wohl', 'migrationsbeauftragten', 'hören', 'sowahr', 'vorurteilsfreie', 'rede', 'stellung', 'hängt', 'migration', 'ab', 'quelle', 'bundestag', 'heute', '7.6.19']
Die Definition und Diskussion, Facharbeiter vs Handwerker,geht mir auf den Senkel!  Immer wieder werden in den Medien Künstler vorgeführt,die vom Fach aber auch sowas,von keine Ahnung hat!  Handwerker,haben eine 3-3 1/2 Jährige Ausbildung mit anschließender Prüfung zum Gesellen!;NOT;['definition', 'diskussion', 'facharbeiter', 'vs', 'handwerker', 'geht', 'senkel', 'immer', 'medien', 'künstler', 'vorgeführt', 'fach', 'sowas', 'ahnung', 'handwerker', '3-3', '1/2', 'jährige', 'ausbildung', 'anschließender', 'prüfung', 'gesellen']
Achtung Männer!  Beim Arzt auf eine Labor Gesamtanalyse des Blutes bestehen!Wechseljahre d Mannes machen sich durch schwankende Hormonstärken im Blutkreislauf bemerkbar!So auch Unter/Überfunktion der Schilddrüse!Unbehandelt kommt es zur Gewichtszunahme,Knochen u Muskelinstabilität;NOT;['achtung', 'männer', 'beim', 'arzt', 'labor', 'gesamtanalyse', 'blutes', 'bestehen', 'wechseljahre', 'd', 'mannes', 'schwankende', 'hormonstärken', 'blutkreislauf', 'bemerkbar', 'unter/überfunktion', 'schilddrüse', 'unbehandelt', 'kommt', 'gewichtszunahme', 'knochen', 'u', 'muskelinstabilität']
Zum würzen schwarze ganze Pfefferkörner,kurz vor dem Verzehr oder Trunk(Kaffee),mit einer Pfeffermühle zerkleinert,einfügen!  Alte Germanische Tradition,gegen Rheuma, Gicht,Gelenkentzündungen, Verdauungsfördernd,Stoffwechselanregend(Abnehmen)!  Rundum ,'Entzündungshemmend'!;NOT;['würzen', 'schwarze', 'ganze', 'pfefferkörner', 'kurz', 'verzehr', 'trunk', 'kaffee', 'pfeffermühle', 'zerkleinert', 'einfügen', 'alte', 'germanische', 'tradition', 'rheuma', 'gicht', 'gelenkentzündungen', 'verdauungsfördernd', 'stoffwechselanregend', 'abnehmen', 'rundum']
wer das begriffen hat,kann dies auch i seinen Leben anwenden!  Es ist nicht Nötig selbst hohe Ansprüche gerecht zu werden,sondern Expertenwissen i realen Leben umzusetzen  Der Transistor CDU/SPD i e PNP u Fehlerhaft!  Die Neutrale Basis i die Regierung,der Emitter u Colector d Volk!;NOT;['wer', 'begriffen', 'i', 'leben', 'anwenden', 'nötig', 'hohe', 'ansprüche', 'gerecht', 'expertenwissen', 'i', 'realen', 'leben', 'umzusetzen', 'transistor', 'cdu/spd', 'i', 'e', 'pnp', 'u', 'fehlerhaft', 'neutrale', 'basis', 'i', 'regierung', 'emitter', 'u', 'colector', 'd', 'volk']
Hier mal etwas aus der Transistoren Technik!  Ein Transistor wird zur Schaltung aber auch als Verstärker genutzt!  Der Transistor selbst verstärkt nicht,aber er regelt eine große Außen durch eine geringe Eingangsspannung(Impedanz,Mikrophon u.ä.),;NOT;['mal', 'transistoren', 'technik', 'transistor', 'schaltung', 'verstärker', 'genutzt', 'transistor', 'verstärkt', 'regelt', 'große', 'außen', 'geringe', 'eingangsspannung', 'impedanz', 'mikrophon', 'u.ä']
Liebe junge Grünen Wähler,außer das Klima Thema haben Sie auch noch andere Themen,beschäftigt Euch bitte nun auch, mit diesen Themen!  Sonst seit Ihr bei den Grünen gut aufgehoben!;NOT;['liebe', 'junge', 'grünen', 'wähler', 'außer', 'klima', 'thema', 'themen', 'beschäftigt', 'bitte', 'themen', 'seit', 'grünen', 'gut', 'aufgehoben']
Auf arte zu Empfehlen!  'Das schöne Leben''  1 Yacht,8 Schlösser also riesiges Vermögen!  Sekräterin wird Persönliche Sekretärin und taucht ins Yet Zet ein!  Mal was anderes als immer nur Tristes!;NOT;['arte', 'empfehlen', 'schöne', 'leben', '1', 'yacht,8', 'schlösser', 'riesiges', 'vermögen', 'sekräterin', 'persönliche', 'sekretärin', 'taucht', 'yet', 'zet', 'mal', 'immer', 'tristes']
Strafzölle gegen Öl fördern und liefernde Staaten,die durch Entzug von Mitteln aus dem Verkauf von Rohstoffen,Ihre Bürger veranlassen,aus Ihren Land,zu den EU Staaten Migrieren!  ;NOT;['strafzölle', 'öl', 'fördern', 'liefernde', 'staaten', 'entzug', 'mitteln', 'verkauf', 'rohstoffen', 'bürger', 'veranlassen', 'land', 'eu', 'staaten', 'migrieren']
Span bei Lanz,wie kommt man im Dialog,'erstmal 1/3 der Themen Recht geben,dann ist eine Positive Stimmung vorhanden u dann mit der Kritik beginnen!'  Span'entweder er hat Recht, oder nicht',aber jemanden Recht geben,nur um ins Gespräch zu kommen,d i Rethorik!;NOT;"['span', 'lanz', 'kommt', 'dialog', '1/3', 'themen', 'recht', 'geben', 'positive', 'stimmung', 'vorhanden', 'u', 'kritik', 'beginnen', ""span'entweder"", 'recht', 'jemanden', 'recht', 'geben', 'gespräch', 'kommen', 'd', 'i', 'rethorik']"
Das Wort zu Himmelfahrt  Wie kann man sich die Himmelfahrt von Jesus vorstellen?  Mit einer Rakete und weg war er und wurde nie wieder gesehen!  Erleben wir das nicht Alltäglich?  Väter haben es nicht Einfach!  Nun gönnen wir Ihnen die Fahrt im Bollerwagen!;NOT;['wort', 'himmelfahrt', 'himmelfahrt', 'jesus', 'vorstellen', 'rakete', 'wurde', 'nie', 'gesehen', 'erleben', 'alltäglich', 'väter', 'einfach', 'gönnen', 'fahrt', 'bollerwagen']
Wer Leiharbeit,Befristete Arbeitsverträge zu Minnilöhnen Hoffähig macht,der darf sich nicht wundern,das wenn diese im Rentenalter,Minnirenten bekommen!  Heute zu sagen,wir haben doch Änderungen Eingeleitet,kommt zu spät!  Abgewählt zu werden,ist noch freundlich;NOT;['wer', 'leiharbeit', 'befristete', 'arbeitsverträge', 'minnilöhnen', 'hoffähig', 'macht', 'darf', 'wundern', 'rentenalter', 'minnirenten', 'bekommen', 'heute', 'sagen', 'änderungen', 'eingeleitet', 'kommt', 'spät', 'abgewählt', 'freundlich']
haymat Die hier geäußerten Stellungsnahmen über die haymat, scheint dieses Wort,eine Türkische Bezeichnung von Heimat zu sein!  Also in Deutschland,wo ich geboren u mit allen Grundbedürfnissen aufgewachsen bin u das i Sicherheit!  Bildungs u Aufstiegs Chancen;NOT;['haymat', 'geäußerten', 'stellungsnahmen', 'haymat', 'scheint', 'wort', 'türkische', 'bezeichnung', 'heimat', 'deutschland', 'geboren', 'u', 'grundbedürfnissen', 'aufgewachsen', 'u', 'i', 'sicherheit', 'bildungs', 'u', 'aufstiegs', 'chancen']
Ich habe in einem Haus von Jüdischen Eigentümern gewohnt!  Diese vermieteten Ihre Wohnungen zum Teufel hinaus,auch an einen Moslemischen Jugendclub!  Ich bin sofort ausgezogen!  Der Sohn d E.hat sich vor der Tür m diesen Jugendlichen, seines Judentums,gebrüstet! ;HOF;['haus', 'jüdischen', 'eigentümern', 'gewohnt', 'vermieteten', 'wohnungen', 'teufel', 'hinaus', 'moslemischen', 'jugendclub', 'sofort', 'ausgezogen', 'sohn', 'd', 'e.hat', 'tür', 'm', 'jugendlichen', 'judentums', 'gebrüstet']
Wahrscheinlich hat Dich Deine Psychaterin wegen Deiner Geistig und Körperlichen Veranlagung ausgewählt,(auch auch der Pheromone)!  Wenn Du dann Ritallin genommen hättest,wärest Du für Sie dann Uninteressant! ;HOF;['wahrscheinlich', 'psychaterin', 'wegen', 'geistig', 'körperlichen', 'veranlagung', 'ausgewählt', 'pheromone', 'ritallin', 'genommen', 'hättest', 'wärest', 'uninteressant']
Menschaffe Lauro_Doc Er hat Psychologie studiert, um bei Frauen mit seinem Titel bessere Avancen zu haben!  Darum sollte jede Frau,vorsichtig mit Ihrer Wahl,zu einem Partner mit Akademischen Titeln,sein!  Nichts i zu sagen,d auf Grund der vorhandenen Ka;NOT;['menschaffe', 'lauro_doc', 'psychologie', 'studiert', 'frauen', 'titel', 'bessere', 'avancen', 'darum', 'frau', 'vorsichtig', 'wahl', 'partner', 'akademischen', 'titeln', 'i', 'sagen', 'd', 'grund', 'vorhandenen', 'ka']
Menschaffe Lauro_Doc Ich habe mich mal freiwillig einem Psychater anvertraut!  Auf meine Anmerkung,das ich nie Schwierigkeiten,mit der näheren Begegnung von Frauen hatte und ich mich wunderte über die Verkuppelung,ob durch Institute oder Familie,meinte ;NOT;['menschaffe', 'lauro_doc', 'mal', 'freiwillig', 'psychater', 'anvertraut', 'anmerkung', 'nie', 'schwierigkeiten', 'näheren', 'begegnung', 'frauen', 'wunderte', 'verkuppelung', 'institute', 'familie', 'meinte']
RuW: Roland Wuttke – Nationale Selbstbestimmung in Europa ;NOT;['ruw', 'roland', 'wuttke', 'nationale', 'selbstbestimmung', 'europa']
KerstinM: Türkische ORGANISATION „DITIB“ bezahlte Kölner MOSCHEEBAU, die HIER am 8. Mai 2012 eingeweiht wurde ;NOT;['kerstinm', 'türkische', 'organisation', 'bezahlte', 'kölner', 'moscheebau', '8.', 'mai', '2012', 'eingeweiht', 'wurde']
Situation an deutschen Schulen – eine Lehrerin steht auf ;NOT;['situation', 'deutschen', 'schulen', 'lehrerin', 'steht']
Tim: WAHRHEITSWELLE! Wussten Sie schon…? Bilderberger 2019, Kopftuch, Clans, Grüne, SPD,… ;NOT;['tim', 'wahrheitswelle', 'wussten', 'schon', 'bilderberger', '2019', 'kopftuch', 'clans', 'grüne', 'spd']
Tim: WIDERWÄRTIGES Beispiel! STERN! So wird getäuscht! ;NOT;['tim', 'widerwärtiges', 'beispiel', 'stern', 'getäuscht']
Insider über Bilderberger: Achtung, neue Invasoren-Welle geplant! ;NOT;['insider', 'bilderberger', 'achtung', 'neue', 'invasoren-welle', 'geplant']
D.M.: Warum die Farbe schwarz… ;NOT;['d.m', 'warum', 'farbe', 'schwarz']
Nikolai: Inszenierte Gerechtigkeit in Pankow ;NOT;['nikolai', 'inszenierte', 'gerechtigkeit', 'pankow']
BRiD: Warum Du Staatenlos bist! (+Wichtigen Link unter Video beachten!!)!!! ;NOT;['brid', 'warum', 'staatenlos', 'link', 'video', 'beachten']
Die EU-Vereins-Wahlen bestätigen die Lebendigkeit der nationalstaatlichen Idee ;NOT;['eu-vereins-wahlen', 'bestätigen', 'lebendigkeit', 'nationalstaatlichen', 'idee']
Sicherheit im Netz: ProtonMail führt Echtzeit-Überwachungen durch ;NOT;['sicherheit', 'netz', 'protonmail', 'führt', 'echtzeit-überwachungen']
Sicherheit im Netz: ProtonMail führt Echtzeit-Überwachungen durch ;NOT;['sicherheit', 'netz', 'protonmail', 'führt', 'echtzeit-überwachungen']
Was jetzt kommt, wird den Himmel verdunkeln ;NOT;['kommt', 'himmel', 'verdunkeln']
Deutsche im Krieg+SS-UFO-Macht hat welche Waffen 343. Neuschwabenlandtreffen Schmidt ;NOT;['deutsche', 'krieg+ss-ufo-macht', 'waffen', '343.', 'neuschwabenlandtreffen', 'schmidt']
Nikolai: Das Ringheiligtum Pömmelte…germanischer Kraftort ;NOT;['nikolai', 'ringheiligtum', 'pömmelte', 'germanischer', 'kraftort']
Guterres, Coudenhove-Kalergi, Delors = Karlspreis ;NOT;['guterres', 'coudenhove-kalergi', 'delors', 'karlspreis']
Hinweise und Informationen zur Sicherheit im Netz…;NOT;['hinweise', 'informationen', 'sicherheit', 'netz']
Ist Deutschland noch zu retten?…nein!…seit 1918 nicht mehr…der letzte Versuch scheiterte… ;NOT;['deutschland', 'retten', 'nein', 'seit', '1918', 'mehr', 'letzte', 'versuch', 'scheiterte']
EU-Wahl und die Zeit der Fälscher, der Sieger und Verlierer ;NOT;['eu-wahl', 'zeit', 'fälscher', 'sieger', 'verlierer']
Sylvia Stolz tanzt verbotene Gedanken ;NOT;['sylvia', 'stolz', 'tanzt', 'verbotene', 'gedanken']
Nikolai: 1000€ Belohnung für die Ergreifung eines drittklassigen Kunstmalers ;NOT;['nikolai', '1000\x80', 'belohnung', 'ergreifung', 'drittklassigen', 'kunstmalers']
EU Wahl – ist Grün die Farbe des Teufels? ;NOT;['eu', 'wahl', 'grün', 'farbe', 'teufels']
EU-WAHL: Die größte WAHLMANIPULATION aller Zeiten und ihre Folgen! ;NOT;['eu-wahl', 'größte', 'wahlmanipulation', 'zeiten', 'folgen']
Sylvia Stolz in Haft – Fabio aus der Schweiz kommentiert ;NOT;['sylvia', 'stolz', 'haft', 'fabio', 'schweiz', 'kommentiert']
Deutsches Mädchen: Spieglein, Spieglein an der Wand – Sylvia Stolz erneut inhaftiert! ;NOT;['deutsches', 'mädchen', 'spieglein', 'spieglein', 'wand', 'sylvia', 'stolz', 'erneut', 'inhaftiert']
Eva Herman: Ihr seid Idioten! ;HOF;['eva', 'herman', 'seid', 'idioten']
Beatrix von Storch: „Das Ergebnis der Grünen ist irrelevant“ ;NOT;['beatrix', 'storch', 'ergebnis', 'grünen', 'irrelevant\x93']
Tim: FASSUNGSLOS! “EU-Wahl”: Deutschland wählt sich ab! ;NOT;['tim', 'fassungslos', 'deutschland', 'wählt', 'ab']
Nikolai: Klima leugnen mit der Kraft der Vernunft | AKTUELL ;NOT;['nikolai', 'klima', 'leugnen', 'kraft', 'vernunft', 'aktuell']
Angelika: Ernst Cran – Meinungssperre in Öhringen ;NOT;['angelika', 'ernst', 'cran', 'meinungssperre', 'öhringen']
“EU”-Vereinswahl: Unser Schicksal am Montag danach ;NOT;['schicksal', 'montag', 'danach']
GRÜNE: Krasses Deutschland 2019, Ein Beitrag der sich jeder ansehen sollte ;NOT;['grüne', 'krasses', 'deutschland', '2019', 'beitrag', 'ansehen']
